Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
2018/10/05 5:59:52 PM MDT,Swordcraft,Midrange,AA,,Bloodcraft,Dfb,2.0,0.0,Dragoncraft,Disdain,2.0,0.0,Dragoncraft,Disdain,1.0,1.0,Swordcraft,Midrange,1.0,1.0,Dragoncraft,Aggro,2.0,0.0,2.0,0.0
2018/10/05 6:05:08 PM MDT,Runecraft,Mysteria,AA,,Bloodcraft,Dfb,2.0,1.0,Shadowcraft,Arcus,1.0,1.0,Shadowcraft,Arcus,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,5.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/10/05 6:31:00 PM MDT,Portalcraft,Lishenna,A,http://sv.bagoum.com/db/EFK,Runecraft,Gchimera,2.0,0.0,Havencraft,Seraph,1.0,1.0,Portalcraft,Lishenna,2.0,1.0,Portalcraft,Artifact,2.0,1.0,Portalcraft,Lishenna,2.0,1.0,4.0,0.0
2018/10/05 6:59:58 PM MDT,Bloodcraft,Dfb,Master,,Swordcraft,Midrange,2.0,0.0,Bloodcraft,Dfb,1.0,0.0,Dragoncraft,Disdain,1.0,1.0,Forestcraft,Control,2.0,1.0,Shadowcraft,Midrange,2.0,0.0,2.0,0.0
2018/10/05 8:53:00 PM MDT,Dragoncraft,Aggro,AA,,Runecraft,Mysteria,,1.0,Dragoncraft,Pdk,,1.0,Swordcraft,Midrange,,1.0,Bloodcraft,Dfb,,0.0,Dragoncraft,Ramp,,1.0,4.0,0.0
2018/10/05 10:01:43 PM MDT,Portalcraft,Lishenna,A,,Bloodcraft,Dfb,,1.0,Portalcraft,Lishenna,,1.0,Bloodcraft,Dfb,,0.0,Bloodcraft,Dfb,,1.0,Dragoncraft,Highlander,,0.0,3.0,0.0
2018/10/05 10:04:59 PM MDT,Portalcraft,Artifact,A,,Bloodcraft,Dfb,,0.0,Dragoncraft,Disdain,,1.0,Bloodcraft,Dfb,,0.0,Forestcraft,Control,,1.0,Forestcraft,Aggro,,1.0,3.0,0.0
2018/10/05 10:11:33 PM MDT,Havencraft,Tenko,D,http://sv.bagoum.com/db/EGo,Runecraft,Highlander,1.0,1.0,Forestcraft,Aggro,1.0,1.0,Swordcraft,Aggro,1.0,1.0,Shadowcraft,Arcus,1.0,1.0,Runecraft,Gchimera,2.0,1.0,5.0,0.0
2018/10/05 10:23:20 PM MDT,Swordcraft,Midrange,B,,Dragoncraft,Ramp,1.0,1.0,Portalcraft,,1.0,1.0,Dragoncraft,Ramp,2.0,0.0,Havencraft,Highlander,2.0,1.0,Portalcraft,,2.0,1.0,4.0,0.0
2018/10/06 12:09:11 AM MDT,Dragoncraft,Disdain,Master,,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Dfb,1.0,0.0,Bloodcraft,Dfb,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,Shadowcraft,Arcus,2.0,0.0,3.0,0.0
2018/10/06 2:26:28 AM MDT,Dragoncraft,Disdain,Master,,Swordcraft,Midrange,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Bloodcraft,Dfb,2.0,0.0,Shadowcraft,Arcus,1.0,1.0,Swordcraft,Midrange,1.0,1.0,4.0,0.0
2018/10/06 2:42:47 AM MDT,Portalcraft,Artifact,A,,Havencraft,Lion,2.0,1.0,Dragoncraft,Aggro,2.0,1.0,Havencraft,Highlander,2.0,1.0,Portalcraft,Lishenna,2.0,0.0,Runecraft,Gchimera,1.0,0.0,3.0,0.0
2018/10/06 4:51:43 AM MDT,Runecraft,Mysteria,C,,Bloodcraft,Dfb,1.0,0.0,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Ramp,1.0,1.0,Swordcraft,Aggro,1.0,0.0,Portalcraft,Lishenna,2.0,0.0,2.0,0.0
2018/10/06 4:56:01 AM MDT,Shadowcraft,Arcus,B,,Dragoncraft,Disdain,1.0,1.0,Dragoncraft,Disdain,1.0,0.0,Swordcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Swordcraft,Midrange,1.0,0.0,3.0,0.0
2018/10/06 5:42:05 AM MDT,Swordcraft,Midrange,Master,http://sv.bagoum.com/db/EDr,Dragoncraft,Ramp,2.0,1.0,Runecraft,Mysteria,1.0,1.0,Runecraft,Abyss,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Dragoncraft,Pdk,2.0,1.0,5.0,0.0
2018/10/06 8:17:12 AM MDT,Swordcraft,Midrange,Master,https://shadowverse-portal.com/deck/3.2.6SuKQ.6SuKQ.6SuKQ.6LCtI.6LCtI.6LCtI.6SojM.6SojM.6SojM.6Sw1o.6Sw1o.6Sw1o.6aQ_M.6aQ_M.6aQ_M.6aRjw.6aRjw.6LHlo.6LHlo.6LHlo.6Sr9c.6Sr9c.6Sr9c.6aYJo.6aYJo.6aYJo.6P10I.6P10I.6aVti.6aVti.6aVti.6WiTQ.6WiTQ.6WiTQ.6P5uy.6P5uy.6P5uy.6WkAy.6WkAy.6WkAy?lang=ko,Bloodcraft,Dfb,,1.0,Portalcraft,Lishenna,1.0,1.0,Shadowcraft,Midrange,,1.0,Shadowcraft,Midrange,,1.0,Portalcraft,Lishenna,,1.0,5.0,0.0
2018/10/06 12:15:09 PM MDT,Shadowcraft,Midrange,A,,Portalcraft,Lishenna,2.0,0.0,Bloodcraft,Dfb,2.0,1.0,Forestcraft,Aggro,2.0,1.0,Havencraft,Seraph,2.0,1.0,Runecraft,Mysteria,2.0,1.0,4.0,0.0
2018/10/06 12:21:00 PM MDT,Runecraft,Gchimera,C,,Portalcraft,Lishenna,2.0,0.0,Swordcraft,Aggro,1.0,1.0,Swordcraft,Midrange,1.0,1.0,Dragoncraft,Pdk,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,4.0,0.0
2018/10/06 12:35:34 PM MDT,Swordcraft,Midrange,Master,,Bloodcraft,Dfb,2.0,1.0,Havencraft,Storm,1.0,1.0,Swordcraft,Midrange,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,5.0,0.0
2018/10/06 12:38:10 PM MDT,Runecraft,Mysteria,AA,,Dragoncraft,,1.0,1.0,Shadowcraft,,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,2.0,0.0,Havencraft,,1.0,1.0,4.0,0.0
2018/10/06 12:50:44 PM MDT,Havencraft,Tenko,AA,,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Shadowcraft,Aggro,2.0,1.0,Runecraft,Mysteria,1.0,0.0,Runecraft,Gchimera,1.0,1.0,4.0,0.0
2018/10/06 12:51:02 PM MDT,Portalcraft,Lishenna,A,http://sv.bagoum.com/db/EFK,Swordcraft,Midrange,1.0,0.0,Dragoncraft,Ramp,1.0,0.0,Bloodcraft,,1.0,0.0,Bloodcraft,Dfb,2.0,0.0,Bloodcraft,,1.0,0.0,0.0,0.0
2018/10/06 12:52:59 PM MDT,Runecraft,Gchimera,Master,,Bloodcraft,Dfb,2.0,0.0,Dragoncraft,Ramp,2.0,1.0,Portalcraft,Lishenna,2.0,0.0,Swordcraft,Midrange,2.0,1.0,Shadowcraft,Arcus,1.0,1.0,3.0,0.0
2018/10/06 12:59:50 PM MDT,Dragoncraft,Ramp,AA,http://sv.bagoum.com/db/EHw,Swordcraft,,,1.0,Portalcraft,Artifact,,1.0,Dragoncraft,Disdain,,1.0,Bloodcraft,Dfb,1.0,1.0,Runecraft,Mysteria,,1.0,5.0,0.0
2018/10/06 1:06:17 PM MDT,Forestcraft,Highlander,Master,https://shadowverse-portal.com/deck/1.1.6KolQ.6a3JQ.6ODlM.6VwvY.6VxeQ.6KUzo.6VuyY.6Oh22.6OjUS.6SVBM.6WERi.6a2ai.5zvvQ.6SQno.6a33o.6KS2S.6ZjLA.6WJK2.6S6ms.6OJMQ.6WGto.6WJKC.6a50y.6STTg.6WLmI.6WLmS.6a50o.6a7TC.6S6mY.6ZnUo.6ZnUo.6KvLI.6Oh2C.6ZnUy.6SXdI.6SXdc.6a7T2.6WLmc.6KvLS.6a9vI?lang=en,Bloodcraft,Dfb,2.0,0.0,Swordcraft,Midrange,1.0,1.0,Forestcraft,Izudia,2.0,1.0,Swordcraft,Midrange,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,4.0,0.0
2018/10/06 1:11:47 PM MDT,Bloodcraft,Dfb,D,https://shadowverse-portal.com/deck/3.6.6UP-Q.6UP-Q.6UP-Q.6YBRY.6YBRY.6YBRY.6b_5S.6b_5S.6b_5S.6YAyI.6YAyI.6YFqo.6YFqo.6YFqo.6byfM.6byfM.6byfM.5_pzw.5_pzw.5_pzw.g3j34.g3j34.g3j34.6MlGA.6MlGA.6MlGA.6b_qA.6b_qA.6c3zo.6c3zo.6c3zo.6c1Xi.6YDOY.6YDOY.6YDOY.6URhy.6URhy.6URhy.6KS2S.6KS2S?lang=en,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Disdain,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,5.0,0.0
2018/10/06 1:17:19 PM MDT,Swordcraft,Midrange,AA,,Bloodcraft,Dfb,1.0,1.0,Bloodcraft,Dfb,2.0,0.0,Runecraft,Mysteria,1.0,0.0,Bloodcraft,Dfb,1.0,0.0,Dragoncraft,Pdk,2.0,0.0,1.0,0.0
2018/10/06 1:24:07 PM MDT,Swordcraft,Midrange,Master,,Runecraft,Gchimera,2.0,1.0,Runecraft,Mysteria,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Runecraft,Gchimera,1.0,1.0,Shadowcraft,Midrange,2.0,0.0,4.0,0.0
2018/10/06 2:02:20 PM MDT,Dragoncraft,Ramp,AA,,Runecraft,Mysteria,2.0,0.0,Shadowcraft,Arcus,2.0,1.0,Runecraft,Mysteria,1.0,1.0,Runecraft,Mysteria,1.0,1.0,Runecraft,Gchimera,2.0,1.0,4.0,0.0
2018/10/06 2:18:06 PM MDT,Forestcraft,Aggro,Master,,Runecraft,Gchimera,2.0,0.0,Dragoncraft,Disdain,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Havencraft,Tenko,1.0,1.0,Runecraft,Mysteria,1.0,1.0,4.0,0.0
2018/10/06 2:31:06 PM MDT,Runecraft,Mysteria,Master,,Bloodcraft,Dfb,1.0,1.0,Portalcraft,Puppet,1.0,0.0,Runecraft,,1.0,1.0,Havencraft,Seraph,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,4.0,0.0
2018/10/06 3:08:07 PM MDT,Bloodcraft,Jormungand,A,https://shadowverse-portal.com/deck/3.6.6YBRY.6YBRY.6YBRY.6MkXc.6MkXc.6MkXc.6YAyI.6YAyI.6YFqo.6YFqo.6YFqo.5_pzw.5_pzw.5_pzw.6MlGA.6MlGA.6MlGA.g3j34.g3j34.g3j34.6Qb6Y.6Qb6Y.6URi6.6URi6.6URi6.6Y9Ew.6Y9Ew.6YDOi.6YDOi.6YDOi.6YDOY.6YDOY.6YDOY.6MpPy.6MpPy.6MpPy.6URhy.6c3zy.6c3zy.6c3zy?lang=en,Bloodcraft,Dfb,1.0,0.0,Dragoncraft,Ramp,1.0,1.0,Havencraft,Highlander,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,4.0,0.0
2018/10/06 3:11:01 PM MDT,Dragoncraft,Disdain,Master,,Shadowcraft,Arcus,,1.0,Bloodcraft,Dfb,,1.0,Shadowcraft,Arcus,,0.0,Dragoncraft,Disdain,,1.0,Swordcraft,Midrange,,1.0,4.0,0.0
2018/10/06 3:23:42 PM MDT,Runecraft,Mysteria,Master,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6LYrs.6LYrs.6PM-i.6PM-i.6PM-i.6TDZy.6TDZy.6TDZy.6apPY.6apPY.6apPY.5-gka.5-gka.5-gka.5-gku.5-gku.5-gku.6X49C.6X49C.6X49C.6W__a.6W__a.6W__a.6X492.6X492.6X492.6asag.6asag.5-glM.5-glM.5-glM.6auI2.6auI2.6auI2?lang=en#_=_,Bloodcraft,Aggro,2.0,1.0,Havencraft,Seraph,2.0,1.0,Runecraft,Gchimera,2.0,1.0,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,5.0,0.0
2018/10/06 3:26:09 PM MDT,Portalcraft,Lishenna,A,http://sv.bagoum.com/db/EFK,Portalcraft,Lishenna,2.0,1.0,Dragoncraft,Ramp,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Bloodcraft,Dfb,2.0,0.0,2.0,0.0
2018/10/06 3:31:13 PM MDT,Portalcraft,Lishenna,A,,Bloodcraft,Dfb,1.0,0.0,Bloodcraft,Dfb,2.0,1.0,Runecraft,Mysteria,2.0,1.0,Runecraft,Gchimera,1.0,0.0,Bloodcraft,Dfb,1.0,0.0,2.0,0.0
2018/10/06 3:57:27 PM MDT,Havencraft,Aggro,A,https://sv.bagoum.com/deckbuilder#NiwzOjEwOTczMTAyMCwzOjEwNjczMzAxMCwzOjEwNzcxMzAyMCwzOjEwOTcxMzAxMCwzOjEwODczMTAxMCwzOjEwOTcxMTAyMCwzOjExMDcxMTAxMCwzOjExMDcyMTAyMCwzOjEwMDcxNDAyMCwzOjEwMDcyMTAyMCwzOjEwODcyMzAxMCwzOjExMDAxMTAxMCwyOjExMDcxMTAyMCwyOjEwOTc0MTAyMA==,Bloodcraft,Dfb,,1.0,Runecraft,Mysteria,,1.0,Runecraft,Mysteria,,0.0,Havencraft,Tenko,,1.0,Dragoncraft,Disdain,,1.0,4.0,0.0
2018/10/06 3:59:16 PM MDT,Portalcraft,Lishenna,AA,,Dragoncraft,Disdain,1.0,1.0,Havencraft,Tenko,,1.0,Runecraft,Mysteria,,1.0,Swordcraft,Midrange,,1.0,Runecraft,Gchimera,,1.0,5.0,0.0
2018/10/06 4:20:54 PM MDT,Havencraft,Tenko,Master,,Swordcraft,Midrange,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,Runecraft,Mysteria,,1.0,Shadowcraft,Midrange,,1.0,Portalcraft,Puppet,2.0,1.0,4.0,0.0
2018/10/06 4:41:04 PM MDT,Dragoncraft,Disdain,Master,https://shadowverse-portal.com/deckbuilder/create/4?hash=1.4.6bEGc.6bEGc.6bEGc.6Pm7w.6Pm7w.6bHRQ.6bHRQ.6bHRQ.6VxeQ.6VxeQ.6PqHY.6PqHY.6PqHY.6TZYW.6TZYW.6Tb-I.6Tb-I.6Tgt6.6Tgt6.6Tgt6.6TcjA.6TcjA.6TcjA.6KS2S.6KS2S.6KS2S.6ZjLA.6ZjLA.6ZjLA.6TeQY.6TeQY.6TeQY.6Tf9Q.6Tf9Q.6bGiY.6bGiY.6bGiY.6bJ8o.6bJ8o.6bJ8o&lang=en,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Portalcraft,Lishenna,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Runecraft,Mysteria,1.0,1.0,5.0,0.0
2018/10/06 4:49:40 PM MDT,Swordcraft,Control,AA,,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Disdain,1.0,1.0,Portalcraft,Artifact,2.0,0.0,Havencraft,Summit,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,4.0,0.0
2018/10/06 4:50:10 PM MDT,Shadowcraft,Arcus,AA,https://shadowverse-portal.com/deck/3.5.6Txys.6Txys.6Txys.6XtQc.6XtQc.6XtQc.63FiQ.63FiQ.63FiQ.5_QqY.5_QqY.6MJgs.6MJgs.6MJgs.6MOZC.6MOZC.6MOZC.6XoXy.6XoXy.6XoXy.6XtQI.6XtQI.6KS2S.6KS2S.6KS2S.6T-Oo.6T-Oo.6T-Oo.6XoXo.6XoXo.6XoXo.6bcgy.6bcgy.6bhZS.6bcgo.6bhZI.6bhZI.6U3Hc.6U3Hc.6U3Hc?lang=en,Swordcraft,Aggro,2.0,1.0,Portalcraft,Lishenna,2.0,1.0,Portalcraft,Lishenna,2.0,1.0,Portalcraft,Lishenna,2.0,1.0,Runecraft,Gchimera,2.0,1.0,5.0,0.0
2018/10/06 5:12:49 PM MDT,Dragoncraft,Disdain,A,https://shadowverse-portal.com/deck/3.4.5zWm2.5zWm2.5zWm2.6bEGS.6bEGS.6bEGc.6bEGc.6bEGc.5_394.5_394.5_394.6bHRQ.6bHRQ.6bHRQ.6Tgt6.6Tgt6.6Tgt6.6bBqM.6bBqM.6bBqM.6TcjA.6TcjA.6TcjA.6ZjLA.6ZjLA.6ZjLA.6bCYw.6bCYw.6bGiY.6bGiY.6bGiY.6bJ8o.6bJ8o.6bJ8o.6ZgA2.6ZgA2.6XSZs.6XSZs.6XSZs.6ZgA2?lang=en,Shadowcraft,Midrange,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Bloodcraft,Dfb,2.0,0.0,Swordcraft,Midrange,1.0,0.0,Shadowcraft,Midrange,2.0,0.0,2.0,0.0
2018/10/06 5:20:28 PM MDT,Runecraft,Mysteria,A,,Bloodcraft,Dfb,,0.0,Havencraft,Tenko,,1.0,Bloodcraft,Dfb,,0.0,Bloodcraft,Dfb,,0.0,Bloodcraft,Dfb,,0.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/10/06 5:58:31 PM MDT,Runecraft,Gchimera,D,https://shadowverse-portal.com/deck/1.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6VxeQ.6VxeQ.6LYrs.6LYrs.6LYrs.6auIC.5-gka.5-gka.5-gka.5-gku.5-gku.5-gku.6Lc0g.6Lc0g.6Lc0g.6TGkw.6TISI.6TISI.6TISI.6X49C.6X49C.6PSbw.6PSbw.6W__a.6W__a.6W__a.6asag.6TG02.5-glM.5-glM.5-glM.6LgAS.6LgAS.6LgAS?lang=en,Shadowcraft,,1.0,1.0,Shadowcraft,Midrange,2.0,1.0,Dragoncraft,Ramp,2.0,1.0,Shadowcraft,Arcus,1.0,1.0,Runecraft,Mysteria,1.0,1.0,5.0,0.0
2018/10/06 6:14:31 PM MDT,Dragoncraft,Disdain,A,,Bloodcraft,Dfb,,1.0,Runecraft,Mysteria,,0.0,Bloodcraft,Dfb,,1.0,Runecraft,Mysteria,,0.0,Dragoncraft,Disdain,,0.0,2.0,0.0
2018/10/06 7:35:30 PM MDT,Portalcraft,Lishenna,Master,,Bloodcraft,Dfb,,1.0,Dragoncraft,Disdain,,1.0,Dragoncraft,Disdain,,1.0,Bloodcraft,Dfb,,1.0,Runecraft,Gchimera,,1.0,5.0,0.0
2018/10/06 7:59:59 PM MDT,Runecraft,Mysteria,Master,,Bloodcraft,,1.0,1.0,Bloodcraft,,1.0,1.0,Dragoncraft,,2.0,0.0,Runecraft,,2.0,1.0,Portalcraft,,1.0,1.0,4.0,0.0
2018/10/06 8:04:32 PM MDT,Dragoncraft,Ramp,A,,Havencraft,Seraph,2.0,1.0,Bloodcraft,Dfb,1.0,1.0,Dragoncraft,Lindworm,2.0,0.0,Bloodcraft,Dfb,1.0,1.0,Shadowcraft,Arcus,2.0,1.0,4.0,0.0
2018/10/06 8:22:54 PM MDT,Swordcraft,Midrange,AA,,Portalcraft,,2.0,1.0,Dragoncraft,,2.0,0.0,Havencraft,Tenko,2.0,1.0,Dragoncraft,Disdain,1.0,1.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
2018/10/06 8:42:02 PM MDT,Swordcraft,Midrange,Master,,Swordcraft,Midrange,2.0,1.0,Forestcraft,Aggro,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,Runecraft,Gchimera,2.0,0.0,Havencraft,Seraph,1.0,1.0,4.0,0.0
2018/10/06 8:45:05 PM MDT,Bloodcraft,Aggro,Master,,Runecraft,Gchimera,1.0,1.0,Bloodcraft,Dfb,1.0,1.0,Bloodcraft,Dfb,2.0,1.0,Portalcraft,Lishenna,2.0,0.0,Dragoncraft,Ramp,1.0,1.0,4.0,0.0
