Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
8/13/2018 21:45:26,Swordcraft,Midrange,Master,,Runecraft,Spellboost,1.0,1.0,Havencraft,Lion,1.0,1.0,Bloodcraft,Aggro,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Havencraft,Tenko,1.0,1.0,5.0,0.0
8/13/2018 21:45:38,Swordcraft,Midrange,Master,,Runecraft,Spellboost,1.0,1.0,Havencraft,Lion,1.0,1.0,Bloodcraft,Aggro,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Havencraft,Tenko,1.0,1.0,5.0,0.0
8/13/2018 23:15:35,Forestcraft,Aggro,Master,,Forestcraft,Aggro,2.0,0.0,Dragoncraft,Jabberwock,2.0,1.0,Havencraft,Summit,1.0,1.0,Swordcraft,Midrange,1.0,1.0,Runecraft,Spellboost,2.0,1.0,4.0,0.0
8/14/2018 0:53:58,Runecraft,Spellboost,Master,,Forestcraft,Midrange,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,1.0,0.0,Portalcraft,Artifact,1.0,1.0,4.0,0.0
8/14/2018 3:28:38,Forestcraft,Midrange,Master,,Dragoncraft,Pdk,2.0,1.0,Runecraft,Mysteria,2.0,1.0,Dragoncraft,Ramp,2.0,1.0,Portalcraft,Puppet,1.0,0.0,Runecraft,Spellboost,1.0,1.0,4.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2018 3:40:57,Runecraft,Spellboost,Master,,Dragoncraft,,1.0,1.0,Forestcraft,,1.0,1.0,Swordcraft,,1.0,1.0,Dragoncraft,Ramp,1.0,0.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
8/14/2018 4:54:14,Forestcraft,Aggro,Master,,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,1.0,Havencraft,Lion,,1.0,Runecraft,Spellboost,,0.0,2.0,0.0
8/14/2018 4:55:39,Havencraft,Lion,Master,,Havencraft,Lion,1.0,1.0,Portalcraft,Puppet,1.0,0.0,Runecraft,Abyss,2.0,1.0,Dragoncraft,Jabberwock,1.0,0.0,Swordcraft,Midrange,1.0,0.0,2.0,0.0
8/14/2018 5:38:53,Forestcraft,Aggro,A,,Forestcraft,Aggro,1.0,0.0,Portalcraft,Puppet,1.0,0.0,Portalcraft,Puppet,2.0,1.0,Havencraft,Lion,2.0,1.0,Dragoncraft,Pdk,1.0,1.0,3.0,0.0
8/14/2018 6:27:33,Forestcraft,Aggro,A,,Forestcraft,Aggro,1.0,0.0,Bloodcraft,Aggro,2.0,1.0,Portalcraft,Puppet,2.0,0.0,Forestcraft,Neutral,2.0,1.0,Havencraft,Tenko,1.0,1.0,3.0,0.0
8/14/2018 7:04:26,Runecraft,Abyss,Master,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6HkyA.6HkyA.6HkyA.6TB7Y.6TB7Y.6TB7Y.5-gka.5-gka.5-gku.5-gku.6HqJw.6HqJw.6S9xg.6S9xg.6Hs1S.6Hs1S.6Hs1S.ft9qg.ft9qg.ft9qg.6X49C.6X49C.62Uta.6W__a.6W__a.6X1io.6X1io.5-glM.5-glM.5-glM.6LgAS.5-iRo.5-iRo.5-iRo,Havencraft,Amulet,2.0,1.0,Havencraft,Lion,1.0,0.0,Swordcraft,Aggro,1.0,0.0,Runecraft,Spellboost,1.0,1.0,Portalcraft,Control,2.0,1.0,3.0,0.0
8/14/2018 11:54:31,Forestcraft,Midrange,Master,,Dragoncraft,Ramp,,1.0,Swordcraft,Midrange,,1.0,Havencraft,Lion,,1.0,Havencraft,Lion,,1.0,Runecraft,Spellboost,,0.0,4.0,0.0
8/14/2018 12:21:55,Forestcraft,Midrange,Grand Master,https://shadowverse-portal.com/deck/1.1.5zWm2.5zWm2.5zvAY.5zvAY.5zvAY.6KolQ.6KolQ.6KolQ.5zvAi.5zvAi.5zvAi.6Oc9s.6Oc9s.6Oh22.6Oh22.6Oh22.6OjUS.6OjUS.6OjUS.6SVBM.6SVBM.6SVBM.6KrBg.6KrBg.6KrBg.6H0p2.6H0p2.6H0p2.6H2m2.6H2m2.6Ko0i.6Ko0i.6H2mC.6H2mC.6H2mC.6WJKC.6WJKC.6SXdc.6SXdc.6SXdc?lang=en,Swordcraft,Midrange,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Forestcraft,Midrange,2.0,0.0,Havencraft,Summit,1.0,1.0,Dragoncraft,Ramp,1.0,1.0,4.0,0.0
8/14/2018 12:38:15,Runecraft,Abyss,Grand Master,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6HkyA.6HkyA.6HkyA.6LZ5A.6LZ5A.6LZ5A.6LYrs.6LYrs.5-gka.5-gka.5-gka.5-gku.6HqJw.6Hs1S.6Hs1S.6Hs1S.ft9qg.ft9qg.ft9qg.62Uta.62Uta.62Uta.6X1io.6X1io.6X1io.5-glM.5-glM.5-glM.5-iRo.5-iRo.5-iRo.6TB7Y.6TB7Y.6TB7Y?lang=en,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,1.0,1.0,Runecraft,Spellboost,2.0,1.0,Runecraft,Spellboost,2.0,1.0,5.0,0.0
8/14/2018 14:15:22,Portalcraft,Puppet,Grand Master,,Portalcraft,Puppet,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Runecraft,Spellboost,2.0,0.0,Havencraft,Tenko,2.0,1.0,Forestcraft,Aggro,2.0,1.0,4.0,0.0
8/14/2018 14:16:45,Shadowcraft,Arcus,Grand Master,,Forestcraft,Aggro,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Havencraft,Tenko,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Runecraft,Abyss,2.0,0.0,4.0,0.0
8/14/2018 14:18:13,Forestcraft,Aggro,Grand Master,,Forestcraft,Aggro,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Swordcraft,Midrange,2.0,1.0,Havencraft,Tenko,2.0,1.0,Runecraft,Abyss,1.0,0.0,4.0,0.0
8/14/2018 15:10:04,Portalcraft,Puppet,A,https://shadowverse-portal.com/deck/1.8.6RH4I.6RH4I.6RH4I.6RJVS.6RJVS.6RJVS.6Y-DY.6Y-DY.6Y-DY.6Z0fy.6Z0fy.6Z0fy.6KS2S.6KS2S.6KS2S.60a4M.60a4M.60a4M.6VA4i.6VA4i.6RKEA.6RKEA.6RKEA.6YxnS.6YxnS.6YxnS.60dFA.60dFA.6RONy.6VApQ.6VApQ.6Z0fo.6Z0fo.6Z0fo.6VCWo.6VCWo.6VCWo.6RJW4.6RJW4.6RJW4?lang=en,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Havencraft,Lion,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Portalcraft,Puppet,2.0,1.0,4.0,0.0
8/14/2018 15:14:33,Havencraft,Tenko,Master,,Portalcraft,Puppet,2.0,0.0,Forestcraft,Aggro,2.0,0.0,Shadowcraft,Midrange,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Havencraft,Tenko,2.0,1.0,2.0,0.0
8/14/2018 15:50:16,Forestcraft,Aggro,Master,,Forestcraft,Aggro,2.0,0.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Runecraft,Spellboost,1.0,1.0,4.0,0.0
8/14/2018 16:25:47,Forestcraft,Control,A,,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Swordcraft,Midrange,2.0,1.0,Dragoncraft,Lindworm,1.0,0.0,Dragoncraft,Pdk,2.0,0.0,3.0,0.0
8/14/2018 16:58:03,Shadowcraft,Arcus,Grand Master,https://sv.bagoum.com/deckbuilder#NCwyOjEwODUxMTAzMCwyOjEwOTUxNDAxMCwzOjEwNTUxMTAxMCwzOjEwNjUxMTAzMCwzOjEwNjUzMTAyMCwxOjEwOTUxMTAyMCwzOjEwOTUyMTAyMCwyOjEwOTU0MTAxMCwzOjEwNjAyMTAyMCwzOjEwNzA0MTAyMCwzOjEwODUyMTAxMCwzOjEwOTUyMTAxMCwyOjEwNTU0MTAyMCwyOjEwNTUzMTAxMCwzOjEwODU0MTAzMCwxOjEwOTUzMzAxMCwxOjEwOTA0MTAxMA==,Forestcraft,Midrange,1.0,1.0,Dragoncraft,Jabberwock,2.0,1.0,Forestcraft,Neutral,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Forestcraft,Neutral,1.0,1.0,4.0,0.0
8/14/2018 17:01:07,Swordcraft,Midrange,C,,Forestcraft,Aggro,1.0,1.0,Forestcraft,Midrange,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Forestcraft,Midrange,2.0,1.0,Havencraft,Lion,2.0,0.0,4.0,0.0
8/14/2018 17:43:53,Forestcraft,Aggro,Master,,Swordcraft,Midrange,2.0,0.0,Runecraft,Mysteria,1.0,0.0,Portalcraft,Puppet,2.0,0.0,Dragoncraft,Lindworm,1.0,1.0,Portalcraft,Puppet,1.0,0.0,1.0,0.0
8/14/2018 17:49:12,Forestcraft,Midrange,Master,,Forestcraft,Aggro,1.0,1.0,Swordcraft,Aggro,1.0,1.0,Runecraft,Abyss,1.0,0.0,Runecraft,Spellboost,2.0,1.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
8/14/2018 17:57:37,Havencraft,Tenko,Master,,Portalcraft,Puppet,2.0,1.0,Forestcraft,Midrange,1.0,1.0,Runecraft,Spellboost,2.0,0.0,Runecraft,Spellboost,1.0,1.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
8/14/2018 18:18:49,Shadowcraft,Arcus,Grand Master,,Forestcraft,Aggro,2.0,1.0,Swordcraft,Midrange,2.0,1.0,Shadowcraft,Hinterland,1.0,1.0,Dragoncraft,Jabberwock,2.0,1.0,Swordcraft,Midrange,2.0,1.0,5.0,0.0
8/14/2018 18:43:49,Forestcraft,Aggro,AA,,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Dragoncraft,Ramp,2.0,1.0,Havencraft,Tenko,2.0,0.0,Havencraft,Tenko,2.0,1.0,4.0,0.0
8/14/2018 18:44:49,Runecraft,Spellboost,A,,Havencraft,Lion,1.0,1.0,Havencraft,Tenko,2.0,0.0,Shadowcraft,,1.0,1.0,Havencraft,Tenko,2.0,1.0,Havencraft,Lion,1.0,0.0,3.0,0.0
8/14/2018 19:37:58,Portalcraft,Puppet,Master,,Dragoncraft,Lindworm,,1.0,Bloodcraft,Control,,1.0,Bloodcraft,Control,2.0,1.0,Dragoncraft,Ramp,,0.0,Portalcraft,Puppet,,1.0,4.0,0.0
8/14/2018 21:45:37,Swordcraft,Midrange,Master,https://shadowverse-portal.com/deck/3.2.6SuKQ.6SuKQ.6SuKQ.6HOkc.6HOkc.6HOkc.6SojM.6SojM.6SojM.6Sw1o.6Sw1o.6Sw1o.fsmhI.fsmhI.fsmhI.6LHlo.6LHlo.6LHlo.6P3SY.6P3SY.6Sr9c.6Sr9c.6Sr9c.6WfII.6WfII.6WfII.6P10I.6P10I.6WhkY.6WhkY.6WiTQ.6WiTQ.6WiTQ.6WkAo.6WkAo.6P5uy.6P5uy.6P5uy.6Sw1y.6Sw1y?lang=en#,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Dragoncraft,Lindworm,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Dragoncraft,Lindworm,1.0,1.0,5.0,0.0
8/14/2018 22:35:42,Portalcraft,Puppet,AA,,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,,1.0,1.0,Havencraft,Tenko,2.0,0.0,Forestcraft,Aggro,2.0,0.0,3.0,0.0
8/14/2018 22:40:12,Havencraft,Summit,Grand Master,https://shadowverse-portal.com/deck/1.7.6N9tI.6N9tI.6N9tI.6Qzmg.6Qzmg.6Qzmg.6JNhI.6JNhI.6JNhI.6Ung2.6Ung2.6Ung2.6Ybp2.6Ybp2.60COa.60COa.60COa.6Qv7o.6Qv7o.6Qv7o.6UjGo.6UjGo.6UjGo.6Q_zI.6Q_zI.6Q_zI.6Uq6S.6Uq6S.6Uq6S.6JJI2.6JJI2.6NBqI.6NBqI.6YeFI.6YeFI.6Q_zS.6Q_zS.6Q_zS.6YeFS.6YeFS?lang=en,Portalcraft,Puppet,1.0,1.0,Dragoncraft,Lindworm,2.0,0.0,Runecraft,Spellboost,2.0,1.0,Dragoncraft,Lindworm,2.0,1.0,Dragoncraft,Lindworm,2.0,1.0,4.0,0.0
8/15/2018 1:01:53,Runecraft,Abyss,A,https://shadowverse-portal.com/deck/1.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6HkyA.6HkyA.6HkyA.6LZ5A.6LZ5A.6LZ5A.6LYrs.6LYrs.6TB7Y.6TB7Y.6TB7Y.5-gka.5-gka.5-gka.5-gku.5-gku.6Hs1S.6Lc0g.6Lc0g.6Lc0g.6X49C.6W__a.6W__a.6W__a.6HpbC.6X1io.6X1io.6X1io.5-glM.5-glM.5-glM.5-iRo.5-iRo.5-iRo?lang=en,Portalcraft,Artifact,1.0,0.0,Shadowcraft,Arcus,2.0,0.0,Swordcraft,Midrange,2.0,1.0,Havencraft,Tenko,2.0,0.0,Portalcraft,Puppet,2.0,1.0,2.0,0.0
8/15/2018 3:28:24,Runecraft,Spellboost,Master,,Havencraft,Tenko,1.0,0.0,Portalcraft,Artifact,2.0,0.0,Portalcraft,,2.0,0.0,Havencraft,,2.0,0.0,Bloodcraft,Aggro,2.0,0.0,0.0,0.0
8/15/2018 4:44:37,Forestcraft,Midrange,Master,,Runecraft,Spellboost,,1.0,Havencraft,Tenko,,1.0,Swordcraft,Midrange,,1.0,Portalcraft,Puppet,,0.0,Swordcraft,Midrange,,1.0,4.0,0.0
8/15/2018 5:03:48,Runecraft,Abyss,Master,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6HkyA.6HkyA.6HkyA.6LZ5A.6LZ5A.6LZ5A.6LYrs.6LYrs.6TB7Y.6TB7Y.6TB7Y.5-gka.5-gka.5-gka.5-gku.5-gku.6Hs1S.6Hs1S.6Hs1S.6Lc0g.ft9qg.ft9qg.6W__a.6W__a.6W__a.6X1io.6X1io.6X1io.5-glM.5-glM.5-glM.5-iRo.5-iRo.5-iRo?lang=en,Portalcraft,Artifact,1.0,1.0,Forestcraft,Aggro,2.0,1.0,Shadowcraft,Midrange,2.0,1.0,Havencraft,Lion,2.0,1.0,Runecraft,Abyss,2.0,1.0,5.0,0.0
8/15/2018 5:49:35,Forestcraft,Midrange,Master,,Portalcraft,Puppet,1.0,1.0,Havencraft,Lion,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Dragoncraft,Pdk,1.0,1.0,4.0,0.0
8/15/2018 6:01:33,Runecraft,Abyss,Master,https://shadowverse-portal.com/deck/3.3.5-gkQ.5-gkQ.5-gkQ.6PQ9g.6PQ9g.6PQ9g.6HkyA.6HkyA.6HkyA.6LZ5A.6LZ5A.6LZ5A.6LYrs.6LYrs.6TB7Y.6TB7Y.6TB7Y.5-gka.5-gka.5-gka.5-gku.5-gku.6Hs1S.6Hs1S.6Hs1S.6Lc0g.ft9qg.ft9qg.6W__a.6W__a.6W__a.6X1io.6X1io.6X1io.5-glM.5-glM.5-glM.5-iRo.5-iRo.5-iRo?lang=en,Runecraft,Dirt,1.0,1.0,Havencraft,Lion,1.0,1.0,Runecraft,Spellboost,1.0,0.0,Runecraft,Spellboost,1.0,0.0,Bloodcraft,Aggro,1.0,1.0,3.0,0.0
8/15/2018 6:43:36,Havencraft,Lion,Master,,Portalcraft,Puppet,2.0,1.0,Havencraft,Lion,2.0,0.0,Runecraft,Spellboost,2.0,0.0,Bloodcraft,Vengeance,2.0,1.0,Portalcraft,Puppet,1.0,1.0,3.0,0.0
8/15/2018 7:02:21,Dragoncraft,Lindworm,AA,,Swordcraft,Midrange,,0.0,Swordcraft,Midrange,,0.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,0.0,Swordcraft,Midrange,,0.0,0.0,0.0
8/15/2018 7:08:43,Forestcraft,Midrange,Grand Master,https://shadowverse-portal.com/deck/1.1.5zWm2.5zWm2.5zvAY.5zvAY.5zvAY.6KolQ.6KolQ.6KolQ.5zvAi.5zvAi.5zvAi.6Oc9s.6Oc9s.6Oh22.6Oh22.6Oh22.6OjUS.6OjUS.6OjUS.6SVBM.6SVBM.6SVBM.6KrBg.6KrBg.6KrBg.6H0p2.6H0p2.6H0p2.6H2m2.6H2m2.6Ko0i.6Ko0i.6H2mC.6H2mC.6H2mC.6WJKC.6WJKC.6SXdc.6SXdc.6SXdc?lang=en,Havencraft,Tenko,2.0,1.0,Forestcraft,Control,2.0,1.0,Havencraft,Tenko,1.0,0.0,Swordcraft,Midrange,1.0,1.0,Forestcraft,Midrange,2.0,1.0,4.0,0.0
8/15/2018 7:56:17,Dragoncraft,Lindworm,A,,Bloodcraft,Control,1.0,1.0,Havencraft,Summit+Tenko,1.0,1.0,Havencraft,Lion,1.0,1.0,Forestcraft,Neutral,1.0,0.0,Swordcraft,Midrange,1.0,1.0,4.0,0.0
8/15/2018 9:33:42,Forestcraft,Aggro,Master,https://shadowverse-portal.com/deck/1.1.5zWm2.5zWm2.5zvAY.5zvAY.5zvAY.6KolQ.6KolQ.6KolQ.5zvAi.5zvAi.6Oc9s.6Oc9s.6Oh22.6Oh22.6Oh22.6OjUS.6OjUS.6OjUS.6SVBM.6SVBM.6SVBM.6KrBg.6KrBg.6KrBg.6H0p2.6H0p2.6H0p2.6H2m2.6H2m2.6Ko0i.6Ko0i.6H2mC.6H2mC.6H2mC.6KqSy.6WJKC.6WJKC.6SXdc.6SXdc.6SXdc?lang=en,Havencraft,Tenko,2.0,1.0,Havencraft,Summit,1.0,1.0,Forestcraft,Midrange,2.0,1.0,Dragoncraft,Pdk,1.0,1.0,Swordcraft,Midrange,2.0,1.0,5.0,0.0
8/15/2018 11:14:05,Portalcraft,Puppet,AA,,Havencraft,Lion,1.0,1.0,Shadowcraft,Arcus,1.0,0.0,Havencraft,Summit+Tenko,2.0,0.0,Swordcraft,Aggro,2.0,0.0,Forestcraft,Midrange,2.0,0.0,1.0,0.0
8/15/2018 12:57:05,Forestcraft,Midrange,A,,Runecraft,Mysteria,1.0,1.0,Shadowcraft,Hinterland,2.0,0.0,Runecraft,Spellboost,2.0,1.0,Swordcraft,Midrange,2.0,1.0,Portalcraft,Puppet,2.0,0.0,3.0,0.0
8/15/2018 15:44:13,Portalcraft,Puppet,D,https://shadowverse-portal.com/deck/1.8.6RH4I.6RH4I.6RH4I.6RJVS.6RJVS.6RJVS.6RJVc.6Y-DY.6Y-DY.6Y-DY.6Z0fy.6Z0fy.6Z0fy.60a4M.60a4M.60a4M.6V5CM.6V5CM.6RKEA.6RKEA.6RKEA.6YxnS.6YxnS.6YxnS.60dFA.g0mKo.6VApQ.6VApQ.6YxnI.6YxnI.6YxnI.6Z0fo.6Z0fo.6Z0fo.6VCWo.6VCWo.6VCWo.6RJW4.6RJW4.6RJW4?lang=en#,Havencraft,Tenko,2.0,1.0,Runecraft,Spellboost,1.0,0.0,Dragoncraft,Ramp,2.0,1.0,Havencraft,Tenko,1.0,1.0,Portalcraft,Puppet,2.0,1.0,4.0,0.0
8/15/2018 16:39:58,Portalcraft,Puppet,Master,,Bloodcraft,Aggro,1.0,1.0,Shadowcraft,Arcus,1.0,1.0,Forestcraft,Aggro,2.0,1.0,Portalcraft,Puppet,2.0,1.0,Dragoncraft,Lindworm,1.0,1.0,5.0,0.0
8/15/2018 18:44:53,Forestcraft,Aggro,A,,Runecraft,Mysteria,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Swordcraft,Midrange,2.0,1.0,Forestcraft,Aggro,1.0,0.0,3.0,0.0
8/15/2018 19:23:24,Forestcraft,Aggro,A,,Runecraft,Spellboost,1.0,0.0,Bloodcraft,Jormungand,2.0,1.0,Portalcraft,Puppet,1.0,0.0,Havencraft,Tenko,1.0,0.0,Bloodcraft,Control,2.0,0.0,1.0,0.0
8/15/2018 22:44:27,Forestcraft,Aggro,Master,,Forestcraft,Midrange,2.0,1.0,Havencraft,Summit,2.0,1.0,Swordcraft,Aggro,1.0,0.0,Forestcraft,Midrange,1.0,1.0,Portalcraft,Artifact,2.0,1.0,4.0,0.0
8/15/2018 23:09:00,Forestcraft,Aggro,Master,http://sv.bagoum.com/db/Cod,Portalcraft,Artifact,2.0,1.0,Forestcraft,Aggro,2.0,1.0,Bloodcraft,Vengeance,1.0,1.0,Runecraft,Abyss,2.0,1.0,Runecraft,Spellboost,2.0,1.0,5.0,0.0
8/16/2018 0:00:58,Swordcraft,Aggro,AA,,Swordcraft,Midrange,1.0,1.0,Swordcraft,Midrange,1.0,0.0,Shadowcraft,Midrange,1.0,1.0,Dragoncraft,Ramp,1.0,1.0,Swordcraft,Midrange,1.0,0.0,3.0,0.0
8/16/2018 1:01:01,Dragoncraft,Jabberwock,Master,,Dragoncraft,Lindworm,2.0,1.0,Havencraft,Lion,1.0,1.0,Runecraft,Spellboost,2.0,1.0,Forestcraft,Aggro,1.0,1.0,Forestcraft,Midrange,1.0,0.0,4.0,0.0
